filename,LLM-decision,Reason
Tp_D_NRN_M_B_arc00008_art00049_11770.jpg,Spliced,"The image shows clear signs of manipulation, particularly on the left side where the lion statue appears to be unnaturally blended into the scene. The lighting and shadows do not match the rest of the image, indicating that elements have been Spliced, together."
Tp_D_NRN_M_B_arc00030_cha00028_20106.jpg,Spliced,"The image shows clear signs of manipulation, such as mismatched lighting and shadows between the person and the background, as well as unnatural blending around the edges of the person."
Tp_D_NRN_M_B_arc00054_arc00023_11921.jpg,Authentic
Tp_D_NRN_M_B_arc00076_arc00069_11190.jpg,Authentic
Tp_D_NRN_M_B_arc00076_nat00086_11193.jpg,Spliced,"The image shows clear signs of manipulation, particularly at the bottom where the water meets the stone path. The transition looks unnatural and inconsistent with the rest of the scene, indicating that two different images have been combined."
Tp_D_NRN_M_B_arc00091_nat00097_11202.jpg,Authentic
Tp_D_NRN_M_B_arc00092_nat00097_11205.jpg,Spliced,
Tp_D_NRN_M_B_arc00094_nat00097_11203.jpg,Spliced,
Tp_D_NRN_M_B_cha00097_art00021_11420.jpg,Spliced,
Tp_D_NRN_M_B_cha10111_cha10113_11545.jpg,Spliced,
Tp_D_NRN_M_B_cha10142_nat00097_12239.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person, where the edges appear unnaturally sharp and the lighting does not match the background. The clouds and horizon also look inconsistent with the foreground, indicating that elements from different images have been combined."
Tp_D_NRN_M_B_cha10162_nat10142_12254.jpg,Spliced,"The image shows clear signs of manipulation, particularly in the sky area, which appears unnaturally sharp and mismatched in lighting and color compared to the foreground. This suggests that the sky has been edited or replaced, indicating the image has been Spliced,."
Tp_D_NRN_M_B_cha10170_nat10140_12293.jpg,Spliced,"The image shows clear signs of manipulation, particularly where the water meets the land and the structure on the water. The lighting, shadows, and blending of elements do not match naturally, indicating that different images have been combined."
Tp_D_NRN_M_B_ind00053_cha00062_11379.jpg,Spliced,"The image has been manipulated. The person dressed as a Roman soldier appears to be digitally inserted into the scene, as the lighting, shadows, and edges do not match the background."
Tp_D_NRN_M_B_ind00053_cha00063_11390.jpg,Spliced,
Tp_D_NRN_M_B_ind00053_cha00070_11480.jpg,Spliced,"The image shows clear signs of manipulation, as the lighting and edges around the person do not match the background, indicating that the person was added to the scene."
Tp_D_NRN_M_B_nat00038_cha00072_11459.jpg,Spliced,"The image shows clear signs of manipulation, such as mismatched lighting and proportions between the man, the birds, and the background, indicating that elements from different sources have been combined."
Tp_D_NRN_M_B_nat00041_arc00065_11444.jpg,Spliced,
Tp_D_NRN_M_B_nat00063_arc00065_11446.jpg,Spliced,
Tp_D_NRN_M_B_nat00098_arc00065_11449.jpg,Spliced,"The image shows a landscape with a body of water and islands, but there is an unnatural addition of a boat with people floating in the air, which indicates manipulation."
Tp_D_NRN_M_B_nat10136_arc00054_11919.jpg,Spliced,"The image shows clear signs of manipulation, particularly where the ground meets the forest. The transition between the two areas appears unnatural, indicating that two different images have been combined."
Tp_D_NRN_M_B_pla00030_cha00029_20108.jpg,Spliced,
Tp_D_NRN_M_B_sec00085_cha00072_11458.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person and birds in the foreground, which do not blend naturally with the background. The lighting and focus are inconsistent, indicating that elements have been combined from different sources."
Tp_D_NRN_M_B_txt00030_ani00030_20110.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the heads of the lions, where the blending with the background appears unnatural and inconsistent with the rest of the image. This suggests that the image has been Spliced,."
Tp_D_NRN_M_N_ani00019_nat10122_11866.jpg,Authentic
Tp_D_NRN_M_N_ani00043_ani00044_11142.jpg,Spliced,
Tp_D_NRN_M_N_ani00044_ani00043_11141.jpg,Spliced,"The image shows two rhinos with distinctly different skin textures and body shapes, suggesting that elements from different rhino species have been combined into a single image. This indicates manipulation, so the image is Spliced,."
Tp_D_NRN_M_N_ani00045_ani00043_11140.jpg,Spliced,
Tp_D_NRN_M_N_ani00046_ani00096_11136.jpg,Spliced,"The image appears to be manipulated. The animal in the foreground has the body of a cow but the head of a horse, indicating that two different animals have been Spliced, together."
Tp_D_NRN_M_N_ani00057_ani00019_11861.jpg,Spliced,
Tp_D_NRN_M_N_ani00095_ani00096_11135.jpg,Spliced,"The image shows a cow with an unusual face, suggesting that the head of one cow has been digitally combined with the body of another. This is a common sign of image manipulation."
Tp_D_NRN_M_N_ani10112_ani00100_11628.jpg,Spliced,"The image has been manipulated. The rooster and the ant are not to scale; the ant is unrealistically large compared to the rooster, indicating that elements have been Spliced, together."
Tp_D_NRN_M_N_ani10118_ani10123_11621.jpg,Authentic,"The image does not show obvious signs of splicing or manipulation. The lighting, shadows, and focus appear consistent across the cat and the chicks, suggesting it is an original, unedited photograph."
Tp_D_NRN_M_N_ani10144_nat10131_12473.jpg,Spliced,"The image appears to be manipulated. The bird on the right has an unusual head that does not match the body, indicating that it has likely been Spliced, or edited."
Tp_D_NRN_M_N_ani10144_nat10156_12472.jpg,Spliced,"The image appears to be manipulated. The bird on the right has the body of a pigeon but the head of a different bird, possibly an eagle or another raptor, which is not natural. This indicates that the image has been Spliced,."
Tp_D_NRN_M_N_ani10216_ani10215_12387.jpg,Spliced,"The image shows a swan in the water that appears to be unnaturally placed in front of the raft with the two birds. The lighting, shadows, and blending of the swan do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_M_N_ani10219_ani10215_12384.jpg,Spliced,"The image has been manipulated. The reflection in the water does not match the birds standing above; instead, it shows a swan, which is not present among the birds on the land. This indicates the image has been Spliced,."
Tp_D_NRN_M_N_arc00004_nat00062_11176.jpg,Spliced,"The image of the Colosseum appears to have been manipulated, as the structure shows unnatural distortions and misalignments, indicating it has been Spliced,."
Tp_D_NRN_M_N_arc00008_nat00095_11771.jpg,Authentic
Tp_D_NRN_M_N_arc00054_nat00013_11932.jpg,Spliced,
Tp_D_NRN_M_N_arc00054_nat00095_11933.jpg,Authentic
Tp_D_NRN_M_N_arc00054_nat10124_11931.jpg,Authentic
Tp_D_NRN_M_N_arc00065_nat10123_11452.jpg,Authentic
Tp_D_NRN_M_N_arc00096_nat00013_11800.jpg,Spliced,"The image shows clear signs of manipulation, particularly in the sky, which appears unnaturally vivid and mismatched with the lighting and shadows on the building and ground. This suggests that elements from different images have been combined."
Tp_D_NRN_M_N_arc10118_arc10117_10761.jpg,Spliced,"The image shows two signposts in front of the building that appear unnaturally bent at the same angle, which is a common sign of digital manipulation. This suggests that the image has been Spliced, or edited."
Tp_D_NRN_M_N_arc10120_nat00060_12143.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the edges of the mountain and the sky, where there are visible unnatural borders and mismatched lighting. This suggests that different elements have been combined from separate images."
Tp_D_NRN_M_N_arc10120_nat10132_12142.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the edges of the mountain where it meets the sky. The outline appears unnaturally sharp and inconsistent, indicating that the mountain or sky has likely been edited or Spliced, into the image."
Tp_D_NRN_M_N_art00025_cha00027_11682.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person standing on the dock. The lighting, shadows, and edges around the person do not match the rest of the scene, indicating that the person was likely added to the image."
Tp_D_NRN_M_N_art00025_cha00028_11683.jpg,Spliced,"The image appears to be manipulated. The person standing on the dock does not blend naturally with the surroundings, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_art00025_cha00029_11680.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person standing on the dock, whose outline and lighting do not match the rest of the scene. This suggests that the image has been Spliced,."
Tp_D_NRN_M_N_art00099_cha00026_11761.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and shadows between the woman and the background, as well as mismatched edges around the person, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_art00099_cha00028_11762.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and shadows between the person and the background, indicating that the person was added to the scene."
Tp_D_NRN_M_N_art00099_cha00062_11724.jpg,Spliced,
Tp_D_NRN_M_N_art00099_cha00070_11718.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the edges of the person in the foreground, where lighting and shadows do not match the background. This suggests that the person was added to the image of the vehicle and wall."
Tp_D_NRN_M_N_art10105_cha00062_11601.jpg,Spliced,
Tp_D_NRN_M_N_art10105_cha10110_11594.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and shadows around the person compared to the background, and a visible outline around the individual, indicating that the person was added to the scene."
Tp_D_NRN_M_N_art10107_cha00027_11667.jpg,Spliced,
Tp_D_NRN_M_N_art10107_cha00040_11664.jpg,Spliced,
Tp_D_NRN_M_N_art10107_cha00067_11583.jpg,Spliced,
Tp_D_NRN_M_N_art10107_cha00070_11581.jpg,Spliced,
Tp_D_NRN_M_N_art10108_cha00062_11576.jpg,Spliced,
Tp_D_NRN_M_N_art10108_cha00070_11578.jpg,Spliced,"The lighting and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_art10108_cha10110_11575.jpg,Spliced,
Tp_D_NRN_M_N_art10110_cha00062_11645.jpg,Spliced,
Tp_D_NRN_M_N_art10110_cha00063_11646.jpg,Spliced,
Tp_D_NRN_M_N_art10110_cha00070_11567.jpg,Spliced,"The lighting, shadows, and edges around the person in the foreground do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_art10110_cha10110_11566.jpg,Spliced,
Tp_D_NRN_M_N_art10113_cha10110_11561.jpg,Spliced,"The image shows clear signs of manipulation, such as mismatched lighting, shadows, and edges around the person, indicating that the person was added to the original background."
Tp_D_NRN_M_N_art10115_cha00063_11528.jpg,Spliced,
Tp_D_NRN_M_N_art10115_cha00067_11527.jpg,Spliced,
Tp_D_NRN_M_N_art10115_cha10110_11536.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and shadows around the person, and the edges around the person appear unnatural compared to the background."
Tp_D_NRN_M_N_cha00001_cha00031_11384.jpg,Spliced,"The image shows clear signs of manipulation, as the woman in black appears out of place compared to the other individuals in the scene. The lighting, focus, and proportions do not match, indicating that she was added to the original photo."
Tp_D_NRN_M_N_cha00001_cha00062_11377.jpg,Spliced,
Tp_D_NRN_M_N_cha00001_cha00070_11466.jpg,Spliced,"The image shows clear signs of manipulation. The woman in the foreground appears to be inserted into the scene, as her lighting, sharpness, and overall appearance do not match the background and the other people in the image."
Tp_D_NRN_M_N_cha00016_cha00014_11155.jpg,Authentic
Tp_D_NRN_M_N_cha00027_cha00028_11785.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting, shadows, and proportions between the two individuals, indicating that it has been Spliced,."
Tp_D_NRN_M_N_cha00028_cha00026_11788.jpg,Spliced,
Tp_D_NRN_M_N_cha00031_pla00050_11388.jpg,Spliced,"The plant in the image appears to have been digitally inserted. The lighting, shadows, and edges around the plant do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_M_N_cha00033_cha00033_11015.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and edges around the person in the foreground, indicating that elements from different photos have been combined."
Tp_D_NRN_M_N_cha00050_cha00028_11786.jpg,Spliced,
Tp_D_NRN_M_N_cha00071_cha00086_11729.jpg,Spliced,
Tp_D_NRN_M_N_cha00094_cha00070_11508.jpg,Spliced,"The image shows signs of manipulation, particularly around the person sitting on the rock, where the edges appear unnatural and the lighting does not match the rest of the scene. This suggests that the image has been Spliced,."
Tp_D_NRN_M_N_cha10112_cha00063_11653.jpg,Spliced,
Tp_D_NRN_M_N_cha10112_cha00067_11654.jpg,Authentic
Tp_D_NRN_M_N_cha10112_cha10110_11546.jpg,Authentic
Tp_D_NRN_M_N_cha10122_nat10124_12156.jpg,Authentic
Tp_D_NRN_M_N_cha10122_nat10139_12158.jpg,Authentic
Tp_D_NRN_M_N_cha10122_nat10144_12155.jpg,Authentic
Tp_D_NRN_M_N_cha10123_nat10124_12192.jpg,Authentic
Tp_D_NRN_M_N_cha10123_nat10139_12193.jpg,Authentic
Tp_D_NRN_M_N_cha10130_cha00067_12188.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the woman in the background on the left. Her lighting, shadows, and edges do not match the rest of the scene, indicating she was added to the photo."
Tp_D_NRN_M_N_cha10133_cha00062_12214.jpg,Spliced,
Tp_D_NRN_M_N_cha10133_cha00070_12213.jpg,Spliced,
Tp_D_NRN_M_N_cha10136_cha00086_12207.jpg,Spliced,
Tp_D_NRN_M_N_cha10138_cha00067_12204.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the woman in the yellow top and green pants. Her appearance, lighting, and edges do not match the rest of the scene, indicating she was added from a different photo."
Tp_D_NRN_M_N_cha10141_cha10142_12236.jpg,Spliced,"The image shows the same person appearing twice in the same scene, which indicates that the image has been manipulated or Spliced,. This effect is typically achieved by combining multiple photos of the same person in different positions."
Tp_D_NRN_M_N_cha10142_nat10123_12237.jpg,Spliced,
Tp_D_NRN_M_N_cha10142_nat10139_12238.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person, where the edges appear unnaturally sharp and the lighting does not match the background. The person seems to have been added to the beach scene, indicating the image has been Spliced,."
Tp_D_NRN_M_N_cha10162_cha00067_12251.jpg,Spliced,"The image appears to be manipulated. The person standing on the far left does not blend naturally with the rest of the scene; the lighting, shadows, and overall appearance suggest that this figure was added to the photo."
Tp_D_NRN_M_N_cha10162_nat00097_12252.jpg,Spliced,"The lighting and shadows on the people and objects in the foreground do not match the background, and the edges around some individuals appear unnatural, indicating that elements have been combined from different images."
Tp_D_NRN_M_N_cha10168_nat10123_12303.jpg,Authentic,"There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and perspective appear consistent throughout the scene. The image looks like an original, unedited photograph."
Tp_D_NRN_M_N_cha10170_nat10123_12291.jpg,Spliced,"The image shows clear signs of manipulation, such as the unnatural blending of the hill with the sky and water, and inconsistent lighting and perspective. The hill appears to be pasted onto the background, making the image Spliced,."
Tp_D_NRN_M_N_cha10170_nat10169_12292.jpg,Spliced,"The image shows clear signs of manipulation. The water and shoreline do not blend naturally with the background mountains, and the structure in the water appears to be unnaturally placed, with lighting and perspective inconsistencies. This suggests that elements from different images have been combined."
Tp_D_NRN_M_N_cha10173_cha00070_12276.jpg,Spliced,"The image shows clear signs of manipulation. The girl in the foreground appears to be added to the image, as the lighting, sharpness, and color tones do not match the background and the two people standing further back. The edges around the girl are also unnaturally sharp compared to the rest of the image, indicating that she was Spliced, into the scene."
Tp_D_NRN_M_N_cha10173_cha10174_12275.jpg,Authentic
Tp_D_NRN_M_N_cha10175_cha10174_12279.jpg,Authentic
Tp_D_NRN_M_N_cha10198_nat10148_12363.jpg,Spliced,"The image shows clear signs of manipulation, particularly in the sky area above the bull statue. The color and texture of the sky do not blend naturally with the rest of the image, indicating that it has been altered or Spliced,."
Tp_D_NRN_M_N_cha10207_cha10208_12339.jpg,Authentic
Tp_D_NRN_M_N_cha10210_cha10208_12337.jpg,Spliced,"The image appears to be manipulated. The woman on the left seems to be floating, as her feet do not touch the ground naturally, which is a common sign of splicing or editing."
Tp_D_NRN_M_N_ind00040_cha00036_11778.jpg,Spliced,"The image appears to be manipulated. The man holding a large fish does not blend naturally with the background, indicating that elements from different images have been combined."
Tp_D_NRN_M_N_ind00053_cha00036_11777.jpg,Spliced,
Tp_D_NRN_M_N_ind00053_cha00062_11378.jpg,Spliced,"The image shows a person dressed as a Roman soldier who appears to be unnaturally placed in an ornate hall. The lighting, shadows, and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_ind00055_cha00036_11779.jpg,Spliced,
Tp_D_NRN_M_N_ind00082_cha00040_11755.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the person on the left. The lighting, sharpness, and edges around this individual do not match the rest of the scene, indicating that they have been inserted into the image."
Tp_D_NRN_M_N_ind00084_cha00036_11752.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person standing in the room. The lighting, shadows, and edges around the individual do not match the rest of the scene, indicating that the person was added to the image."
Tp_D_NRN_M_N_ind00084_cha00063_11753.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the woman in the red dress, who appears to be unnaturally placed into the room. The lighting, shadows, and edges around her do not match the rest of the scene, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_ind00100_cha00070_11394.jpg,Spliced,"The image appears to be manipulated. The lighting and focus on the girl do not match the background, indicating that she was added to the scene from a different image."
Tp_D_NRN_M_N_ind10102_cha00070_11549.jpg,Spliced,"The lighting, shadows, and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_ind10102_cha10110_11548.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and unnatural edges around the person, indicating that the person was added to the background."
Tp_D_NRN_M_N_ind10102_cha10112_11547.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person in the foreground, who appears blurry and inconsistent with the background lighting and focus. This suggests that the image has been Spliced,."
Tp_D_NRN_M_N_ind10103_cha10110_11553.jpg,Spliced,"The person in the foreground appears to be unnaturally integrated into the scene, with lighting and focus inconsistencies compared to the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_nat00002_cha00062_11516.jpg,Spliced,
Tp_D_NRN_M_N_nat00008_cha00072_11465.jpg,Spliced,
Tp_D_NRN_M_N_nat00013_cha00070_11393.jpg,Spliced,"The lighting, focus, and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_nat00033_cha00070_11476.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and edges around the person, indicating that the person was added to a different background."
Tp_D_NRN_M_N_nat10108_cha00052_11364.jpg,Spliced,
Tp_D_NRN_M_N_nat10110_cha00031_11367.jpg,Spliced,"The image appears to be manipulated. The woman seems unnaturally large compared to her surroundings, particularly the stairs and the fence, indicating that she was likely added to the image or resized, which is a common sign of splicing."
Tp_D_NRN_M_N_nat10110_cha00052_11366.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person on the stairs, whose edges appear unnatural and inconsistent with the lighting and focus of the rest of the image. This suggests that the person was added to the photo separately."
Tp_D_NRN_M_N_nat10110_cha00062_11383.jpg,Spliced,"The image shows a person in Roman soldier attire who appears to be unnaturally placed onto the background scene. The lighting, shadows, and edges around the person do not match the rest of the image, indicating that the image has been manipulated."
Tp_D_NRN_M_N_nat10110_cha00070_11373.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the edges of the person in the foreground, where the lighting and focus do not match the background. This suggests that the person was added to the background image, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_nat10110_cha00086_11370.jpg,Spliced,"The image appears to be manipulated. The child seems out of proportion compared to the surroundings, and the lighting and focus on the child do not match the rest of the scene, indicating that the image has likely been Spliced,."
Tp_D_NRN_M_N_nat10111_cha00072_11468.jpg,Authentic
Tp_D_NRN_M_N_nat10114_cha00052_11365.jpg,Spliced,
Tp_D_NRN_M_N_nat10114_cha00070_11481.jpg,Spliced,"The image shows clear signs of manipulation, such as mismatched lighting and edges around the person, indicating that the person was added to the background."
Tp_D_NRN_M_N_nat10116_cha00027_11675.jpg,Spliced,
Tp_D_NRN_M_N_nat10116_cha00028_11676.jpg,Spliced,
Tp_D_NRN_M_N_nat10116_cha00029_11673.jpg,Spliced,
Tp_D_NRN_M_N_nat10116_cha00031_11368.jpg,Spliced,
Tp_D_NRN_M_N_nat10116_cha00050_11677.jpg,Spliced,"The image shows signs of manipulation, such as inconsistent lighting and shadows between the person and the background, indicating that the person was added to the scene."
Tp_D_NRN_M_N_nat10116_cha00052_11369.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the person in the foreground, whose lighting, color tone, and edges do not match the background, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_nat10116_cha00067_11374.jpg,Spliced,
Tp_D_NRN_M_N_nat10116_cha00070_11372.jpg,Spliced,
Tp_D_NRN_M_N_nat10116_cha00071_11730.jpg,Spliced,"The image shows clear signs of manipulation, particularly around the child, where the lighting and edges do not match the background, indicating that the child was added to a different background."
Tp_D_NRN_M_N_nat10124_arc10122_12149.jpg,Authentic
Tp_D_NRN_M_N_nat10126_cha00063_11652.jpg,Spliced,"The lighting and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_nat10126_cha10110_11535.jpg,Spliced,"The person in the image appears to be unnaturally blended with the background, indicating that the image has been manipulated. The lighting and focus on the person do not match the rest of the scene, which is a common sign of splicing."
Tp_D_NRN_M_N_nat10129_cha00071_11731.jpg,Spliced,
Tp_D_NRN_M_N_nat10136_arc00023_11916.jpg,Spliced,"The image shows clear signs of manipulation, particularly where the ground meets the forest. The textures and lighting do not match naturally, indicating that elements from different images have been combined."
Tp_D_NRN_M_N_nat10136_arc00069_11918.jpg,Spliced,"The image shows clear signs of manipulation, particularly in the foreground where the grass appears unnaturally blended and inconsistent with the background. The transition between the grassy area and the forest is abrupt and lacks natural depth, indicating that two different images have likely been combined."
Tp_D_NRN_M_N_nat10136_cha00085_11917.jpg,Spliced,
Tp_D_NRN_M_N_nat10142_arc00069_11962.jpg,Spliced,"The image shows clear signs of manipulation, particularly in the grass area, where the texture and color appear inconsistent and unnatural. The blending between the foreground and background is also uneven, indicating that different elements have been combined."
Tp_D_NRN_M_N_nat10145_ani00001_11979.jpg,Spliced,"The zebra appears to be artificially added to the image. The lighting, sharpness, and edges around the zebra do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_M_N_nat10145_cha00070_11991.jpg,Spliced,"The image shows clear signs of manipulation, such as mismatched lighting and edges around the person, indicating that the person was added to the background."
Tp_D_NRN_M_N_nat10151_cha00070_12108.jpg,Spliced,"The image shows clear signs of manipulation, such as differences in lighting, sharpness, and edges around the person compared to the background, indicating that the person was added to the scene."
Tp_D_NRN_M_N_nat10156_ani00097_12012.jpg,Spliced,"The sheep appears to have been added to the image of the landscape, as the lighting, focus, and edges around the sheep do not match the rest of the scene."
Tp_D_NRN_M_N_nat10156_cha00063_12009.jpg,Spliced,"The image shows clear signs of manipulation, as the woman in the red dress appears to be unnaturally placed in the landscape. The lighting, shadows, and edges around her do not match the rest of the scene, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_nat10156_cha00070_12011.jpg,Spliced,
Tp_D_NRN_M_N_nat10157_cha00062_12043.jpg,Spliced,
Tp_D_NRN_M_N_nat10157_cha00063_12041.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the woman in the red dress, who appears to be unnaturally placed onto the beach background. The lighting, shadows, and edges around her do not match the rest of the scene, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_nat10157_cha00070_12042.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and shadows between the person in the foreground and the beach background, indicating that the person was added to the scene."
Tp_D_NRN_M_N_nat10167_cha00070_12103.jpg,Spliced,"The image shows clear signs of manipulation. The lighting and sharpness of the person do not match the background, and there is a visible outline around the person, indicating that they were added to the scene."
Tp_D_NRN_M_N_pla10121_cha00029_11668.jpg,Spliced,
Tp_D_NRN_M_N_pla10121_cha00050_11658.jpg,Spliced,"The image shows clear signs of manipulation, such as differences in lighting and sharpness between the woman and the forest background, indicating that the two elements were combined from separate sources."
Tp_D_NRN_M_N_pla10121_cha10110_11602.jpg,Spliced,"The image shows signs of manipulation, particularly around the person, where the lighting and edges do not blend naturally with the background. This suggests that the person was added to the forest scene."
Tp_D_NRN_M_N_pla10123_cha10110_11556.jpg,Spliced,
Tp_D_NRN_M_N_pla10124_cha00062_11557.jpg,Spliced,
Tp_D_NRN_M_N_sec00014_cha00052_11401.jpg,Spliced,"The image shows clear signs of manipulation. The person in the foreground appears to be unnaturally inserted into the scene, with lighting, color, and sharpness that do not match the background. This indicates that the image has been Spliced,."
Tp_D_NRN_M_N_sec00014_cha00070_11404.jpg,Spliced,"The image appears to be manipulated. The lighting, focus, and edges around the person do not match the background, indicating that the person was likely added to the scene from a different image."
Tp_D_NRN_M_N_sec00015_cha00062_11399.jpg,Spliced,"The image shows clear signs of manipulation, as the person dressed as a Roman soldier does not blend naturally with the background by the pool. The lighting, shadows, and edges around the person suggest that they were added to the scene from a different image."
Tp_D_NRN_M_N_sec00016_cha00070_11398.jpg,Spliced,"The lighting and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_sec00021_cha00052_11405.jpg,Spliced,
Tp_D_NRN_M_N_sec00021_cha00070_11475.jpg,Spliced,
Tp_D_NRN_M_N_sec00040_cha00070_11474.jpg,Spliced,"The image appears to be manipulated. The lighting, focus, and edges around the girl in the foreground do not match the background, indicating that she was added to the scene."
Tp_D_NRN_M_N_sec00062_cha00052_11407.jpg,Spliced,"The person in white on the right side of the image appears to be unnaturally bright and does not blend well with the lighting and shadows of the rest of the scene, indicating manipulation."
Tp_D_NRN_M_N_sec00062_cha00062_11478.jpg,Spliced,"The image shows clear signs of manipulation, such as mismatched lighting and edges around the person in Roman attire, which do not blend naturally with the background scene."
Tp_D_NRN_M_N_sec00062_cha00070_11479.jpg,Spliced,
Tp_D_NRN_M_N_sec00064_cha00070_11408.jpg,Spliced,"The image shows clear signs of manipulation, as the person in the foreground appears to be inserted into the background scene. The lighting, sharpness, and color tones of the person do not match those of the background, indicating that the image has been Spliced,."
Tp_D_NRN_M_N_sec00087_cha00070_11469.jpg,Spliced,
Tp_D_NRN_M_N_sec00089_cha00063_11489.jpg,Spliced,
Tp_D_NRN_M_N_sec00089_cha00070_11490.jpg,Spliced,"The image shows clear signs of manipulation, such as inconsistent lighting and sharp edges around the person, indicating that the person was added to a different background."
Tp_D_NRN_M_N_sec10115_cha00062_11533.jpg,Spliced,
Tp_D_NRN_M_N_sec10115_cha00070_11532.jpg,Spliced,"The lighting and edges around the person do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_O_arc00018_arc00025_10016.jpg,Spliced,
Tp_D_NRN_M_O_arc00082_art00096_11519.jpg,Spliced,"The image shows a cityscape with a large ship in the water, but the ship appears out of place and does not blend naturally with the rest of the scene, indicating manipulation."
Tp_D_NRN_M_O_art10108_cha00063_11633.jpg,Spliced,
Tp_D_NRN_M_O_nat00037_cha00062_11385.jpg,Spliced,
Tp_D_NRN_M_O_nat10151_cha00062_12107.jpg,Spliced,"The image shows clear signs of manipulation, as the person in Roman attire does not blend naturally with the background. The lighting, shadows, and edges around the person suggest that they were added to the forest scene using photo editing software."
Tp_D_NRN_S_B_ani00021_ani00020_20015.jpg,Spliced,
Tp_D_NRN_S_B_ani00023_ani00022_20073.jpg,Spliced,
Tp_D_NRN_S_B_ani00028_ani00029_20111.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the lighting and shadows on the lion and the lioness, which do not match. The edges around the lioness also appear unnatural, indicating that the image has been Spliced,."
Tp_D_NRN_S_B_ani00067_ani00062_11127.jpg,Spliced,
Tp_D_NRN_S_B_ani10209_ani10210_12372.jpg,Spliced,
Tp_D_NRN_S_B_arc00059_nat00013_11826.jpg,Spliced,
Tp_D_NRN_S_B_arc00059_nat00095_11827.jpg,Authentic
Tp_D_NRN_S_B_arc00074_arc00075_11195.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the structure on the left, which does not match the architectural style or perspective of the rest of the bridge. This indicates that the image has been Spliced,."
Tp_D_NRN_S_B_arc00091_arc00095_11201.jpg,Spliced,"The image shows a graveyard with a round tower and what appears to be the Eiffel Tower inserted into the scene. The Eiffel Tower does not belong in this context and has been digitally added, indicating the image has been manipulated."
Tp_D_NRN_S_B_arc00098_art00092_11796.jpg,Spliced,
Tp_D_NRN_S_B_cha00013_cha00015_20051.jpg,Spliced,
Tp_D_NRN_S_B_cha00036_cha00070_11738.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the woman's face, which appears to be edited onto the body. The lighting, color tone, and blending around the face do not match the rest of the image, indicating it has been Spliced,."
Tp_D_NRN_S_B_nat00015_cha00014_20052.jpg,Spliced,
Tp_D_NRN_S_B_nat00020_cha00019_20017.jpg,Spliced,
